month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,O3_target
9.0,21.0,21.0,212.64,17.57,22.62,10.28,4.12,-2.9,-0.46,31.63
9.0,21.0,22.0,190.07,16.01,22.69,9.12,4.0,-2.81,-0.2,22.95
9.0,21.0,23.0,167.51,14.45,23.01,7.95,3.88,-2.71,0.07,10.6
11.0,23.0,0.0,0.0,144.24,6.74,22.44,-0.94,0.12,-1.3,2.88
11.0,23.0,1.0,0.42,152.35,6.75,22.44,-0.49,0.48,-1.32,2.85
11.0,23.0,2.0,0.84,160.47,3.86,22.44,-0.04,0.84,-1.34,2.83
11.0,23.0,3.0,1.25,168.59,3.65,22.43,0.42,1.2,-1.36,2.75
11.0,23.0,4.0,2.01,147.12,3.89,22.06,-0.39,0.8,-1.28,2.73
11.0,23.0,5.0,2.76,125.66,3.81,21.69,-1.2,0.41,-1.2,2.75
11.0,23.0,6.0,3.52,104.19,4.35,21.32,-2.01,0.01,-1.13,2.75
11.0,23.0,7.0,6.45,97.99,8.42,21.21,-1.87,0.15,-1.0,3.1
11.0,23.0,8.0,9.39,91.79,10.09,21.1,-1.73,0.28,-0.88,3.4
11.0,23.0,9.0,12.32,85.59,9.78,20.99,-1.6,0.42,-0.76,3.8
11.0,23.0,10.0,9.61,127.78,9.75,21.34,-0.97,0.24,-0.65,4.25
11.0,23.0,11.0,6.91,169.98,9.52,21.68,-0.35,0.06,-0.54,4.23
11.0,23.0,15.0,8.41,154.66,7.16,21.44,-2.01,-0.09,-1.31,2.82
11.0,23.0,16.0,6.17,134.41,6.77,21.54,-1.89,0.16,-1.27,2.7
11.0,23.0,17.0,3.93,114.16,6.79,21.64,-1.78,0.42,-1.22,2.92
11.0,23.0,18.0,1.69,93.9,8.07,21.74,-1.66,0.68,-1.18,3.02
11.0,23.0,19.0,1.15,89.31,12.34,21.51,-1.52,0.57,-1.04,2.92
11.0,23.0,20.0,0.61,84.71,10.28,21.28,-1.38,0.47,-0.9,3.1
11.0,23.0,21.0,0.07,80.11,10.2,21.05,-1.23,0.36,-0.76,3.28
11.0,23.0,22.0,3.89,76.44,11.1,21.06,-1.51,0.35,-0.74,3.22
11.0,23.0,23.0,7.71,72.78,7.98,21.08,-1.79,0.34,-0.73,3.23
8.0,19.0,0.0,81.28,62.78,31.01,12.9,3.79,-0.54,0.72,28.02
8.0,19.0,1.0,73.33,54.39,30.97,13.17,3.26,-0.72,0.42,30.97
8.0,19.0,2.0,65.37,45.99,30.23,13.44,2.74,-0.89,0.12,34.17
8.0,19.0,3.0,57.42,37.59,30.7,13.72,2.22,-1.06,-0.17,34.58
8.0,19.0,4.0,68.43,41.04,29.7,14.33,1.48,-0.23,0.02,35.8
8.0,19.0,5.0,79.44,44.49,30.47,14.94,0.73,0.61,0.22,35.88
8.0,19.0,6.0,90.45,47.94,31.03,15.56,-0.01,1.44,0.42,31.9
8.0,19.0,7.0,92.95,49.28,31.19,15.29,0.44,1.19,0.18,26.88
8.0,19.0,8.0,95.45,50.62,30.82,15.02,0.89,0.93,-0.07,32.7
8.0,19.0,9.0,97.95,51.96,30.09,14.75,1.34,0.68,-0.31,40.3
8.0,19.0,10.0,83.43,45.54,28.94,14.4,2.23,0.55,0.39,51.45
8.0,19.0,11.0,68.92,39.12,28.33,14.05,3.12,0.43,1.09,43.85
8.0,19.0,12.0,54.4,32.7,28.19,13.69,4.01,0.3,1.8,34.15
8.0,19.0,13.0,54.57,31.61,29.83,13.79,4.22,0.47,1.46,40.17
8.0,19.0,14.0,54.73,30.53,28.92,13.89,4.42,0.63,1.12,33.62
8.0,19.0,15.0,54.89,29.44,23.19,13.99,4.63,0.8,0.78,34.95
8.0,19.0,16.0,54.53,28.19,26.39,14.29,4.79,0.99,0.8,33.2
8.0,19.0,17.0,54.16,26.94,27.43,14.6,4.96,1.18,0.83,33.05
8.0,19.0,18.0,53.79,25.69,26.6,14.91,5.12,1.37,0.86,64.12
8.0,19.0,19.0,62.23,29.83,26.67,15.46,4.87,0.9,0.54,32.8
8.0,19.0,20.0,70.67,33.96,26.91,16.02,4.61,0.44,0.22,14.6
8.0,19.0,21.0,79.11,38.09,24.63,16.58,4.35,-0.03,-0.1,26.6
8.0,19.0,22.0,71.07,40.12,24.09,17.28,4.04,0.1,0.48,33.5
8.0,19.0,23.0,63.02,42.15,23.9,17.97,3.72,0.23,1.06,36.58
11.0,23.0,0.0,148.27,23.62,19.36,18.99,1.36,-0.54,-0.54,5.8
11.0,23.0,1.0,142.02,22.59,18.7,19.73,1.34,-0.82,-1.27,5.8
11.0,23.0,2.0,135.78,21.56,18.28,20.46,1.31,-1.1,-1.99,6.8
11.0,23.0,3.0,129.54,20.53,17.71,21.2,1.29,-1.38,-2.71,8.25
11.0,23.0,4.0,133.15,20.4,15.93,20.68,1.42,-1.8,-2.49,21.15
11.0,23.0,5.0,136.76,20.26,17.12,20.17,1.55,-2.23,-2.26,57.7
11.0,23.0,12.0,104.64,12.78,20.87,19.29,1.77,-0.33,-0.02,26.7
11.0,23.0,13.0,116.56,19.56,21.54,19.69,1.28,-0.41,0.24,6.08
11.0,23.0,14.0,128.48,26.33,22.78,20.1,0.79,-0.48,0.5,6.25
11.0,23.0,15.0,140.4,33.1,20.81,20.5,0.3,-0.56,0.77,7.85
11.0,23.0,16.0,126.97,33.31,20.76,20.64,0.57,-0.51,0.12,9.48
11.0,23.0,17.0,113.53,33.52,21.85,20.78,0.84,-0.46,-0.53,7.62
11.0,23.0,18.0,100.09,33.73,22.43,20.92,1.11,-0.41,-1.18,7.82
11.0,23.0,19.0,108.92,36.78,22.49,20.77,0.8,-0.07,-1.14,8.45
11.0,23.0,20.0,117.76,39.83,21.25,20.62,0.49,0.26,-1.1,7.1
11.0,23.0,21.0,126.59,42.88,18.28,20.47,0.18,0.6,-1.06,7.3
11.0,23.0,22.0,126.46,43.18,21.37,20.84,0.8,0.48,-1.45,9.22
11.0,23.0,23.0,126.32,43.48,23.56,21.2,1.42,0.37,-1.84,8.4
6.0,15.0,0.0,61.57,71.85,30.58,7.29,0.74,-1.95,0.07,13.22
6.0,15.0,1.0,62.42,69.21,32.68,7.14,1.28,-1.84,0.22,13.38
6.0,15.0,2.0,63.28,66.57,32.49,6.99,1.82,-1.74,0.38,15.18
6.0,15.0,3.0,64.13,63.92,32.96,6.85,2.36,-1.63,0.54,18.65
6.0,15.0,4.0,62.54,83.96,33.3,7.2,2.12,-1.6,0.37,22.02
6.0,15.0,5.0,60.94,104.0,33.37,7.56,1.88,-1.57,0.2,24.25
6.0,15.0,6.0,59.35,124.04,33.83,7.92,1.64,-1.54,0.04,26.07
6.0,15.0,7.0,54.21,111.91,32.88,8.2,1.22,-1.47,0.38,28.42
6.0,15.0,8.0,49.07,99.79,33.78,8.49,0.81,-1.39,0.71,29.65
6.0,15.0,9.0,43.93,87.67,33.59,8.77,0.39,-1.31,1.05,30.25
6.0,15.0,10.0,43.15,77.86,34.0,8.68,0.49,-1.52,0.99,30.7
6.0,15.0,11.0,42.36,68.06,34.2,8.59,0.59,-1.74,0.94,31.52
6.0,15.0,12.0,41.58,58.25,35.6,8.49,0.69,-1.96,0.88,29.67
6.0,15.0,13.0,47.73,55.52,33.69,8.65,0.95,-1.7,0.66,25.75
6.0,15.0,14.0,53.88,52.79,34.31,8.81,1.2,-1.44,0.44,20.85
6.0,15.0,15.0,60.04,50.06,32.5,8.97,1.45,-1.18,0.22,16.18
6.0,15.0,16.0,61.77,52.51,31.07,8.58,0.91,-1.13,0.21,14.35
6.0,15.0,17.0,63.51,54.96,31.55,8.19,0.37,-1.09,0.2,16.9
6.0,15.0,18.0,65.24,57.42,33.95,7.8,-0.17,-1.04,0.19,16.45
6.0,15.0,19.0,65.36,61.51,33.97,7.72,-0.04,-1.11,0.53,18.4
6.0,15.0,20.0,65.47,65.61,33.6,7.65,0.08,-1.17,0.88,28.8
6.0,15.0,21.0,65.58,69.7,34.89,7.57,0.21,-1.24,1.22,21.17
6.0,15.0,22.0,58.99,76.01,34.29,7.82,0.61,-1.21,1.16,15.05
6.0,15.0,23.0,52.4,82.32,32.5,8.08,1.0,-1.18,1.1,8.6
5.0,31.0,0.0,61.84,84.14,40.7,16.35,2.2,-0.73,-0.19,2.52
5.0,31.0,1.0,63.73,86.77,40.29,16.55,1.65,0.2,0.01,2.95
5.0,31.0,2.0,65.62,89.4,39.9,16.75,1.11,1.12,0.21,3.57
5.0,31.0,3.0,67.5,92.04,41.06,16.95,0.56,2.04,0.41,5.28
5.0,31.0,4.0,67.9,91.87,41.61,17.04,0.4,1.8,0.34,10.7
5.0,31.0,5.0,68.3,91.71,41.37,17.14,0.25,1.55,0.28,20.88
5.0,31.0,6.0,68.69,91.55,41.18,17.24,0.1,1.31,0.22,38.42
5.0,31.0,7.0,63.13,89.44,35.21,16.74,-0.15,0.76,-0.15,55.98
5.0,31.0,8.0,57.56,87.34,35.3,16.25,-0.4,0.2,-0.51,60.45
5.0,31.0,9.0,51.99,85.23,36.61,15.76,-0.65,-0.35,-0.87,60.73
5.0,31.0,10.0,53.5,83.14,34.78,15.7,-0.42,-0.03,-0.47,62.9
5.0,31.0,11.0,55.01,81.05,35.41,15.64,-0.18,0.29,-0.07,68.62
5.0,31.0,12.0,56.52,78.96,34.89,15.57,0.06,0.62,0.34,62.83
5.0,31.0,13.0,56.73,75.06,33.01,15.26,0.57,0.28,0.2,49.5
5.0,31.0,14.0,56.94,71.16,31.04,14.94,1.07,-0.06,0.06,13.43
5.0,31.0,15.0,57.16,67.25,30.14,14.62,1.58,-0.39,-0.07,4.47
5.0,31.0,16.0,59.89,76.69,30.82,15.17,1.15,-0.4,0.05,2.3
5.0,31.0,17.0,62.62,86.12,32.75,15.72,0.72,-0.4,0.18,5.42
5.0,31.0,18.0,65.35,95.56,35.59,16.27,0.3,-0.41,0.3,6.3
5.0,31.0,19.0,91.21,114.4,35.56,16.25,-0.4,0.1,0.24,6.83
5.0,31.0,20.0,117.07,133.24,34.76,16.22,-1.1,0.6,0.18,7.3
5.0,31.0,21.0,142.93,152.07,33.54,16.2,-1.8,1.1,0.11,16.7
5.0,31.0,22.0,113.93,118.74,31.84,16.39,-0.45,0.42,0.07,18.25
5.0,31.0,23.0,84.94,85.41,29.48,16.57,0.9,-0.26,0.03,9.85
1.0,24.0,0.0,47.17,65.92,20.07,7.23,-1.62,-0.04,1.03,4.6
1.0,24.0,1.0,46.32,68.04,20.27,7.14,-0.56,-0.35,1.04,6.28
1.0,24.0,2.0,45.46,70.15,21.29,7.06,0.51,-0.66,1.04,5.32
1.0,24.0,3.0,44.61,72.27,21.15,6.97,1.57,-0.97,1.04,4.58
1.0,24.0,4.0,39.88,79.86,21.44,7.03,0.89,-1.23,1.09,4.9
1.0,24.0,5.0,35.16,87.46,21.17,7.09,0.22,-1.49,1.14,6.07
1.0,24.0,6.0,30.44,95.05,21.82,7.15,-0.46,-1.76,1.18,9.8
1.0,24.0,7.0,33.0,91.98,22.46,7.31,-0.12,-2.05,1.79,13.37
1.0,24.0,8.0,35.56,88.9,23.6,7.47,0.22,-2.35,2.39,16.73
1.0,24.0,9.0,38.12,85.83,21.91,7.63,0.56,-2.64,2.99,23.52
1.0,24.0,10.0,35.42,83.29,22.31,7.48,0.87,-1.99,2.44,29.52
1.0,24.0,11.0,32.73,80.76,22.15,7.33,1.17,-1.35,1.89,29.0
1.0,24.0,12.0,30.03,78.22,22.35,7.19,1.47,-0.7,1.34,20.05
1.0,24.0,13.0,30.39,72.33,23.53,7.29,1.23,-0.97,1.04,5.57
1.0,24.0,14.0,30.75,66.45,25.0,7.4,0.99,-1.24,0.74,4.22
1.0,24.0,15.0,31.11,60.57,25.8,7.51,0.76,-1.52,0.44,4.42
1.0,24.0,16.0,35.18,68.33,26.6,7.49,1.0,-1.32,0.74,4.5
1.0,24.0,17.0,39.26,76.09,27.61,7.48,1.24,-1.12,1.03,3.45
1.0,24.0,18.0,43.33,83.85,27.67,7.46,1.48,-0.92,1.33,3.83
1.0,24.0,19.0,40.27,90.99,27.5,7.23,1.52,-0.92,1.32,3.2
1.0,24.0,20.0,37.21,98.14,26.42,7.01,1.57,-0.91,1.3,3.5
1.0,24.0,21.0,34.14,105.28,24.67,6.78,1.61,-0.91,1.28,3.97
1.0,24.0,22.0,35.69,92.32,25.44,6.57,0.65,-0.69,1.43,3.62
1.0,24.0,23.0,37.24,79.35,26.57,6.36,-0.31,-0.47,1.57,3.25
8.0,27.0,0.0,102.32,30.18,32.16,17.82,1.94,0.01,-2.18,19.57
8.0,27.0,1.0,110.43,25.88,34.37,17.59,2.19,-0.3,-1.77,16.77
8.0,27.0,2.0,118.54,21.58,36.21,17.35,2.43,-0.61,-1.37,18.98
8.0,27.0,3.0,126.65,17.29,36.16,17.11,2.68,-0.91,-0.96,27.97
8.0,27.0,4.0,144.5,18.04,34.86,17.21,3.22,-0.94,-1.67,42.48
8.0,27.0,5.0,162.35,18.8,33.14,17.32,3.75,-0.97,-2.38,46.48
8.0,27.0,6.0,180.19,19.55,34.41,17.42,4.29,-0.99,-3.1,60.27
8.0,27.0,7.0,165.85,25.31,35.05,18.26,3.71,-0.59,-3.32,60.25
8.0,27.0,8.0,151.5,31.07,35.87,19.11,3.13,-0.19,-3.55,76.73
8.0,27.0,9.0,137.16,36.83,36.46,19.95,2.55,0.22,-3.77,72.28
8.0,27.0,10.0,144.53,31.33,37.0,20.02,1.95,0.14,-3.68,75.3
8.0,27.0,11.0,151.9,25.82,37.87,20.1,1.36,0.06,-3.6,78.58
8.0,27.0,12.0,159.27,20.31,37.41,20.17,0.77,-0.02,-3.52,76.83
8.0,27.0,13.0,138.46,22.26,37.26,19.83,1.31,-0.75,-2.9,63.3
8.0,27.0,14.0,117.66,24.2,29.83,19.48,1.85,-1.47,-2.29,44.52
8.0,27.0,15.0,96.85,26.14,34.35,19.14,2.4,-2.19,-1.67,30.15
8.0,27.0,16.0,108.64,25.4,36.42,19.52,2.62,-1.96,-1.73,19.3
8.0,27.0,17.0,120.43,24.66,32.83,19.89,2.85,-1.73,-1.8,9.97
8.0,27.0,18.0,132.22,23.92,31.13,20.27,3.07,-1.49,-1.86,11.55
8.0,27.0,19.0,130.23,25.76,30.84,19.97,3.05,-1.23,-2.22,21.55
8.0,27.0,20.0,128.25,27.6,34.84,19.67,3.02,-0.97,-2.58,39.0
8.0,27.0,21.0,126.26,29.44,32.67,19.37,3.0,-0.71,-2.94,20.57
8.0,27.0,22.0,132.64,28.5,36.09,19.59,3.17,-0.74,-2.81,25.42
8.0,27.0,23.0,139.02,27.57,38.03,19.81,3.34,-0.77,-2.67,17.5
1.0,26.0,0.0,7.16,74.04,18.75,9.43,0.7,-0.69,2.48,5.35
1.0,26.0,1.0,8.84,69.26,18.77,9.45,-0.34,-0.4,1.86,5.65
1.0,26.0,2.0,10.52,64.47,17.4,9.48,-1.38,-0.11,1.24,4.25
1.0,26.0,3.0,12.2,59.69,17.3,9.5,-2.41,0.18,0.62,4.62
1.0,26.0,4.0,12.31,54.74,17.69,9.82,-1.21,-0.13,0.39,7.58
1.0,26.0,5.0,12.43,49.8,18.93,10.14,-0.01,-0.45,0.16,14.52
1.0,26.0,6.0,12.54,44.86,20.19,10.45,1.19,-0.77,-0.08,24.77
1.0,26.0,7.0,9.58,42.57,18.11,10.38,0.08,-0.51,-0.08,37.0
1.0,26.0,8.0,6.61,40.28,17.51,10.3,-1.02,-0.25,-0.09,46.48
1.0,26.0,9.0,3.65,37.99,17.75,10.22,-2.13,0.01,-0.1,48.9
1.0,26.0,10.0,13.23,43.01,19.74,10.21,-2.61,0.08,0.23,50.58
1.0,26.0,11.0,22.81,48.04,19.38,10.19,-3.1,0.14,0.55,43.77
1.0,26.0,12.0,32.39,53.06,18.92,10.17,-3.58,0.2,0.88,27.98
1.0,26.0,13.0,30.29,45.18,20.88,10.37,-2.16,-0.41,1.12,11.32
1.0,26.0,14.0,28.2,37.31,19.6,10.58,-0.74,-1.02,1.36,4.15
1.0,26.0,15.0,26.1,29.44,19.63,10.78,0.67,-1.63,1.61,4.53
1.0,26.0,16.0,24.82,28.02,20.85,10.49,1.01,-1.74,1.87,5.25
1.0,26.0,17.0,23.55,26.59,20.85,10.19,1.34,-1.84,2.14,4.65
1.0,26.0,18.0,22.27,25.16,22.74,9.9,1.68,-1.95,2.4,4.08
1.0,26.0,19.0,19.41,29.39,25.24,9.69,0.88,-1.71,2.17,4.0
1.0,26.0,20.0,16.55,33.61,25.59,9.49,0.09,-1.47,1.93,9.1
1.0,26.0,21.0,13.7,37.84,26.04,9.29,-0.7,-1.23,1.69,7.68
1.0,26.0,22.0,15.42,42.33,25.42,9.38,-0.66,-1.52,1.3,7.38
1.0,26.0,23.0,17.15,46.82,24.95,9.48,-0.62,-1.8,0.9,7.35
5.0,26.0,0.0,52.33,42.21,16.92,20.12,-3.78,-1.38,-0.85,7.52
5.0,26.0,1.0,62.11,44.92,16.95,19.86,-3.61,-1.31,-2.16,39.52
5.0,26.0,4.0,93.87,49.53,20.26,19.26,-2.43,-0.82,-3.29,26.23
5.0,26.0,5.0,106.08,48.73,22.74,19.19,-1.6,-0.49,-1.8,36.85
5.0,26.0,6.0,118.28,47.93,20.49,19.11,-0.76,-0.16,-0.32,60.4
5.0,26.0,12.0,69.4,36.95,18.4,18.07,1.18,-1.47,-1.39,65.6
5.0,26.0,13.0,76.65,39.26,18.49,17.85,0.61,-1.14,-1.66,51.83
5.0,26.0,14.0,83.9,41.57,19.95,17.63,0.04,-0.82,-1.93,37.3
5.0,26.0,15.0,91.15,43.88,19.7,17.42,-0.54,-0.49,-2.2,35.05
5.0,26.0,16.0,119.7,45.68,21.27,17.68,-0.85,-0.78,-1.21,37.25
5.0,26.0,17.0,148.25,47.47,18.67,17.94,-1.16,-1.06,-0.22,26.27
5.0,26.0,18.0,176.8,49.27,19.54,18.21,-1.47,-1.35,0.77,15.1
5.0,26.0,19.0,154.01,45.25,16.25,18.46,-2.47,-0.98,-0.46,11.68
5.0,26.0,20.0,131.22,41.24,16.93,18.71,-3.48,-0.6,-1.68,8.7
5.0,26.0,21.0,108.43,37.22,16.58,18.96,-4.48,-0.23,-2.91,13.47
5.0,26.0,22.0,97.46,36.51,18.74,18.44,-4.18,-0.37,-2.75,14.48
5.0,26.0,23.0,86.49,35.8,19.19,17.91,-3.87,-0.51,-2.58,14.12
8.0,19.0,0.0,13.65,71.28,23.03,10.19,1.8,0.15,3.06,26.35
8.0,19.0,1.0,9.22,101.35,23.97,10.2,1.64,0.1,1.89,15.43
8.0,19.0,2.0,4.8,131.41,25.33,10.2,1.48,0.05,0.72,11.8
8.0,19.0,3.0,0.37,161.47,25.32,10.21,1.32,0.0,-0.44,17.52
8.0,19.0,4.0,0.25,150.92,23.98,10.24,0.28,0.2,-0.12,28.45
8.0,19.0,5.0,0.13,140.37,24.58,10.27,-0.75,0.4,0.2,46.6
8.0,19.0,6.0,0.01,129.82,23.86,10.29,-1.79,0.6,0.53,55.02
8.0,19.0,7.0,24.96,106.4,22.72,12.02,-1.91,0.56,0.42,78.8
8.0,19.0,8.0,49.9,82.98,22.1,13.74,-2.04,0.52,0.32,78.07
8.0,19.0,9.0,74.85,59.57,21.16,15.46,-2.17,0.47,0.21,64.65
8.0,19.0,10.0,64.78,61.14,21.21,15.3,-1.85,0.22,1.01,65.72
8.0,19.0,11.0,54.71,62.72,22.66,15.14,-1.53,-0.03,1.82,62.85
8.0,19.0,12.0,44.65,64.3,22.06,14.99,-1.22,-0.28,2.62,56.25
8.0,19.0,13.0,34.67,69.0,21.59,15.13,-1.4,0.26,2.03,50.98
8.0,19.0,14.0,24.69,73.7,22.7,15.26,-1.59,0.81,1.43,40.92
8.0,19.0,15.0,14.71,78.4,22.08,15.4,-1.77,1.35,0.84,27.67
8.0,19.0,16.0,10.51,88.59,22.66,16.16,-1.69,1.2,1.39,15.15
8.0,19.0,17.0,6.3,98.79,22.09,16.92,-1.61,1.05,1.95,9.32
8.0,19.0,18.0,2.1,108.99,21.98,17.68,-1.53,0.91,2.5,8.57
8.0,19.0,19.0,5.11,98.3,21.09,17.11,0.22,0.94,2.43,8.47
8.0,19.0,20.0,8.12,87.61,20.63,16.54,1.96,0.98,2.36,20.5
8.0,19.0,21.0,11.13,76.92,21.7,15.97,3.71,1.02,2.29,13.6
8.0,19.0,22.0,7.51,98.1,21.43,15.56,2.64,0.81,2.07,13.38
8.0,19.0,23.0,3.9,119.28,19.6,15.14,1.57,0.61,1.86,10.88
4.0,22.0,0.0,54.31,126.71,18.44,7.87,2.67,-2.01,0.79,7.65
4.0,22.0,1.0,52.33,115.05,18.44,7.69,3.02,-2.06,0.66,8.5
4.0,22.0,2.0,50.35,103.39,19.48,7.5,3.37,-2.12,0.52,13.23
4.0,22.0,3.0,48.37,91.74,17.67,7.31,3.72,-2.17,0.39,26.23
4.0,22.0,4.0,54.27,88.97,18.16,7.06,3.21,-1.76,0.36,64.9
4.0,22.0,13.0,44.73,150.82,20.85,8.51,2.24,-0.99,0.8,70.5
4.0,22.0,14.0,48.26,163.92,17.8,8.76,2.13,-1.24,0.28,27.7
4.0,22.0,16.0,54.26,169.5,17.56,8.94,0.74,-0.8,-0.19,2.73
4.0,22.0,17.0,56.73,161.98,17.59,8.88,-0.55,-0.12,-0.15,3.1
4.0,22.0,18.0,59.2,154.46,15.8,8.82,-1.84,0.56,-0.11,2.92
4.0,22.0,19.0,55.85,140.17,16.1,9.28,-1.45,0.31,-0.04,3.12
4.0,22.0,20.0,52.5,125.89,16.39,9.74,-1.06,0.06,0.03,3.1
4.0,22.0,21.0,49.15,111.61,14.8,10.21,-0.66,-0.18,0.1,9.8
4.0,22.0,22.0,50.62,124.62,17.99,10.13,-0.7,-0.72,0.6,5.57
4.0,22.0,23.0,52.1,137.64,13.91,10.06,-0.73,-1.26,1.1,3.1
2.0,25.0,0.0,20.05,85.92,17.69,21.14,-2.64,0.67,1.88,4.85
2.0,25.0,1.0,34.1,66.69,17.29,21.15,-2.79,0.64,2.24,4.9
2.0,25.0,2.0,48.14,47.46,14.69,21.17,-2.94,0.62,2.6,4.6
2.0,25.0,3.0,62.18,28.23,14.17,21.18,-3.09,0.59,2.96,5.78
2.0,25.0,4.0,51.31,32.96,16.3,20.85,-3.72,0.75,2.34,16.4
2.0,25.0,5.0,40.43,37.7,18.5,20.51,-4.35,0.91,1.72,29.07
2.0,25.0,6.0,29.55,42.43,19.91,20.18,-4.98,1.07,1.1,44.4
2.0,25.0,7.0,28.82,52.08,19.78,20.55,-3.88,0.74,0.98,56.97
2.0,25.0,8.0,28.09,61.74,20.95,20.92,-2.79,0.41,0.85,78.53
2.0,25.0,9.0,27.35,71.39,21.72,21.3,-1.69,0.08,0.73,78.9
2.0,25.0,10.0,31.41,77.1,20.35,21.4,-2.29,-0.08,0.64,78.3
2.0,25.0,11.0,35.47,82.8,20.72,21.5,-2.89,-0.24,0.55,76.45
2.0,25.0,12.0,39.53,88.5,23.15,21.6,-3.49,-0.4,0.46,59.95
2.0,25.0,13.0,42.99,76.23,20.97,21.4,-3.2,0.03,0.36,18.3
2.0,25.0,14.0,46.45,63.95,22.95,21.21,-2.92,0.46,0.25,4.55
2.0,25.0,15.0,49.91,51.67,20.31,21.01,-2.64,0.9,0.14,4.9
2.0,25.0,16.0,51.78,50.7,19.37,20.64,-2.13,0.57,0.17,4.9
2.0,25.0,17.0,53.64,49.72,22.08,20.27,-1.61,0.25,0.2,4.42
2.0,25.0,18.0,55.51,48.74,21.38,19.9,-1.1,-0.08,0.23,4.33
2.0,25.0,19.0,56.93,51.52,21.52,20.23,-1.81,0.31,0.73,4.8
2.0,25.0,20.0,58.35,54.29,23.93,20.56,-2.52,0.7,1.24,8.3
2.0,25.0,21.0,59.76,57.07,22.8,20.89,-3.23,1.09,1.75,5.38
2.0,25.0,22.0,55.84,43.83,21.74,20.26,-2.54,0.86,1.13,4.6
2.0,25.0,23.0,51.92,30.6,22.97,19.62,-1.84,0.62,0.52,4.95
8.0,31.0,0.0,0.08,144.99,35.38,11.85,-1.94,0.52,-0.66,3.55
8.0,31.0,1.0,3.22,131.27,31.03,12.17,-2.08,0.64,-0.42,3.88
8.0,31.0,2.0,6.36,117.55,28.09,12.49,-2.22,0.77,-0.18,3.75
8.0,31.0,3.0,9.5,103.83,31.0,12.81,-2.37,0.89,0.05,5.62
8.0,31.0,4.0,6.34,108.06,31.52,12.92,-1.65,0.56,0.3,8.32
8.0,31.0,5.0,3.18,112.29,31.04,13.04,-0.94,0.23,0.55,9.48
8.0,31.0,6.0,0.02,116.52,31.65,13.15,-0.23,-0.1,0.8,10.45
8.0,31.0,7.0,0.02,123.5,30.28,12.65,0.07,-0.67,0.38,11.6
8.0,31.0,8.0,0.02,130.48,28.87,12.15,0.37,-1.24,-0.03,11.85
8.0,31.0,9.0,0.02,137.46,27.48,11.66,0.67,-1.81,-0.44,11.6
8.0,31.0,10.0,9.43,114.76,26.68,11.5,-0.31,-0.81,-0.54,11.68
8.0,31.0,11.0,18.84,92.05,26.72,11.35,-1.3,0.2,-0.64,10.75
8.0,31.0,12.0,28.25,69.34,31.97,11.19,-2.29,1.2,-0.75,9.25
8.0,31.0,13.0,18.98,73.67,31.78,10.6,-2.18,0.82,-0.94,7.72
8.0,31.0,14.0,9.7,78.0,31.51,10.02,-2.07,0.44,-1.14,6.25
8.0,31.0,15.0,0.43,82.34,31.39,9.43,-1.96,0.05,-1.33,6.0
8.0,31.0,16.0,5.44,81.98,29.21,8.77,-0.73,-0.49,-0.84,4.85
8.0,31.0,17.0,10.45,81.61,27.19,8.1,0.5,-1.02,-0.34,4.88
8.0,31.0,18.0,15.46,81.25,28.53,7.44,1.73,-1.56,0.16,3.67
8.0,31.0,19.0,21.53,78.14,28.6,7.73,1.09,-1.71,0.33,4.03
8.0,31.0,20.0,27.61,75.02,27.47,8.02,0.46,-1.85,0.49,4.5
8.0,31.0,21.0,33.68,71.91,28.42,8.31,-0.17,-1.99,0.66,5.13
8.0,31.0,22.0,22.45,99.71,26.58,9.08,-0.76,-1.1,0.39,4.08
8.0,31.0,23.0,11.23,127.5,28.89,9.85,-1.36,-0.21,0.13,4.2
7.0,22.0,1.0,9.19,163.82,18.58,12.23,1.03,-2.09,-0.54,15.52
7.0,22.0,2.0,14.23,145.0,18.49,11.63,0.99,-2.41,-0.75,17.02
7.0,22.0,3.0,19.26,126.17,18.43,11.04,0.95,-2.73,-0.96,19.2
7.0,22.0,4.0,17.19,131.46,18.37,10.98,0.39,-2.52,-0.38,18.98
7.0,22.0,5.0,15.12,136.74,17.81,10.93,-0.18,-2.32,0.2,19.1
7.0,22.0,6.0,13.05,142.02,19.01,10.87,-0.75,-2.11,0.78,15.97
7.0,22.0,7.0,16.39,135.06,18.96,10.89,0.35,-2.33,0.7,18.73
7.0,22.0,8.0,19.72,128.09,18.34,10.92,1.45,-2.54,0.63,26.17
7.0,22.0,9.0,23.06,121.12,17.14,10.94,2.55,-2.75,0.56,27.95
7.0,22.0,10.0,19.47,120.17,17.67,11.45,2.65,-2.28,1.2,25.82
7.0,22.0,11.0,15.88,119.22,16.81,11.97,2.74,-1.82,1.84,24.6
7.0,22.0,12.0,12.29,118.26,14.81,12.48,2.83,-1.35,2.48,23.85
7.0,22.0,13.0,23.9,102.96,15.67,12.67,2.45,-1.58,1.92,22.65
7.0,22.0,14.0,35.52,87.65,15.77,12.85,2.07,-1.81,1.37,20.3
7.0,22.0,15.0,47.14,72.35,14.83,13.04,1.69,-2.03,0.81,17.0
7.0,22.0,16.0,44.87,59.99,14.52,12.19,2.2,-2.15,0.85,15.62
7.0,22.0,17.0,42.59,47.64,14.13,11.34,2.71,-2.27,0.88,14.62
